activation,branch,role,label,truth,question,answer,text,rel_rank
1.2819709777832031,0,base,0,0,"Consider the following example: ‘‘‘The patient underwent the risky medical procedure.’’’ Choice 1: The procedure was costly. Choice 2: Specialists recommended the procedure. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The patient underwent the risky medical procedure.’’’ Choice 1: The procedure was costly. Choice 2: Specialists recommended the procedure. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8156312625250501
1.3048157691955566,1,cf,0,1,"Consider the following example: ‘‘‘I rubbed the soap between my hands.’’’ Choice 1: The soap foamed. Choice 2: My hands went numb. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I rubbed the soap between my hands.’’’ Choice 1: The soap foamed. Choice 2: My hands went numb. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8176352705410822
1.306001901626587,0,base,1,1,"Consider the following example: ‘‘‘The surfer caught the wave.’’’ Choice 1: The wave carried her to the shore. Choice 2: She paddled her board into the ocean. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The surfer caught the wave.’’’ Choice 1: The wave carried her to the shore. Choice 2: She paddled her board into the ocean. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8196392785571143
1.3300106525421143,0,base,1,1,"Consider the following example: ‘‘‘The man wanted to get revenge on his enemy.’’’ Choice 1: The man framed his enemy for a crime. Choice 2: The man declared a truce with his enemy. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man wanted to get revenge on his enemy.’’’ Choice 1: The man framed his enemy for a crime. Choice 2: The man declared a truce with his enemy. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8216432865731463
1.339229702949524,1,cf,1,0,"Consider the following example: ‘‘‘My stomach hurt.’’’ Choice 1: I jogged on the treadmill. Choice 2: I ate birthday cake. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘My stomach hurt.’’’ Choice 1: I jogged on the treadmill. Choice 2: I ate birthday cake. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8236472945891784
1.3467053174972534,0,base,0,0,"Consider the following example: ‘‘‘The woman hummed to herself.’’’ Choice 1: She was nervous. Choice 2: She was in a good mood. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman hummed to herself.’’’ Choice 1: She was nervous. Choice 2: She was in a good mood. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8256513026052105
1.3513853549957275,0,base,0,0,"Consider the following example: ‘‘‘The girl pushed her friend.’’’ Choice 1: Her friend choked. Choice 2: Her friend fell over. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl pushed her friend.’’’ Choice 1: Her friend choked. Choice 2: Her friend fell over. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8276553106212425
1.3813986778259277,0,base,0,0,"Consider the following example: ‘‘‘The police eliminated the woman from the list of suspects.’’’ Choice 1: The police interrogated her. Choice 2: Her alibi checked out. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The police eliminated the woman from the list of suspects.’’’ Choice 1: The police interrogated her. Choice 2: Her alibi checked out. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8296593186372746
1.3909287452697754,1,cf,0,1,"Consider the following example: ‘‘‘The clock chimed.’’’ Choice 1: It was the top of the hour. Choice 2: The hour seemed to drag on. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The clock chimed.’’’ Choice 1: It was the top of the hour. Choice 2: The hour seemed to drag on. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8316633266533067
1.4059348106384277,0,base,0,0,"Consider the following example: ‘‘‘The man woke up with a toothache.’’’ Choice 1: He missed an appointment with the dentist. Choice 2: He made an appointment with the dentist. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man woke up with a toothache.’’’ Choice 1: He missed an appointment with the dentist. Choice 2: He made an appointment with the dentist. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8336673346693386
1.4096089601516724,1,cf,1,0,"Consider the following example: ‘‘‘The child disobeyed her parents.’’’ Choice 1: Her parents hugged her. Choice 2: Her parents punished her. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The child disobeyed her parents.’’’ Choice 1: Her parents hugged her. Choice 2: Her parents punished her. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8356713426853707
1.4283843040466309,0,base,0,0,"Consider the following example: ‘‘‘The flashlight was dead.’’’ Choice 1: I took it apart. Choice 2: I replaced the batteries. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The flashlight was dead.’’’ Choice 1: I took it apart. Choice 2: I replaced the batteries. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8376753507014028
1.4416823387145996,0,base,0,0,"Consider the following example: ‘‘‘The secretary put the caller on hold.’’’ Choice 1: The caller's phone lost reception. Choice 2: The caller waited on the line. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The secretary put the caller on hold.’’’ Choice 1: The caller's phone lost reception. Choice 2: The caller waited on the line. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8396793587174348
1.450447916984558,1,cf,0,1,"Consider the following example: ‘‘‘The man won the lottery.’’’ Choice 1: He became rich. Choice 2: He owed money. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man won the lottery.’’’ Choice 1: He became rich. Choice 2: He owed money. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8416833667334669
1.4505218267440796,1,cf,1,0,"Consider the following example: ‘‘‘The detective revealed an anomaly in the case.’’’ Choice 1: He finalized his theory. Choice 2: He scrapped his theory. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The detective revealed an anomaly in the case.’’’ Choice 1: He finalized his theory. Choice 2: He scrapped his theory. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.843687374749499
1.4549134969711304,0,base,0,0,"Consider the following example: ‘‘‘The mother suspected that her son was lying.’’’ Choice 1: He refused to talk to her. Choice 2: He avoided making eye contact with her. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The mother suspected that her son was lying.’’’ Choice 1: He refused to talk to her. Choice 2: He avoided making eye contact with her. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.845691382765531
1.4621233940124512,0,base,0,0,"Consider the following example: ‘‘‘I wrote a thank-you note to my grandmother.’’’ Choice 1: She became forgetful. Choice 2: She sent me a gift. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I wrote a thank-you note to my grandmother.’’’ Choice 1: She became forgetful. Choice 2: She sent me a gift. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8476953907815631
1.465658187866211,1,cf,0,1,"Consider the following example: ‘‘‘The boy painted a picture for his mother.’’’ Choice 1: His mother hung the picture on the wall. Choice 2: His mother sold the picture to a gallery. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The boy painted a picture for his mother.’’’ Choice 1: His mother hung the picture on the wall. Choice 2: His mother sold the picture to a gallery. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8496993987975952
1.4794070720672607,0,base,1,1,"Consider the following example: ‘‘‘The horse bucked.’’’ Choice 1: A fly bit the horse. Choice 2: The rider stroked the horse. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The horse bucked.’’’ Choice 1: A fly bit the horse. Choice 2: The rider stroked the horse. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8517034068136272
1.498600959777832,0,base,1,1,"Consider the following example: ‘‘‘The woman was deemed mentally ill.’’’ Choice 1: She was sent to a psychiatric institution. Choice 2: She sought a career as a psychiatrist. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman was deemed mentally ill.’’’ Choice 1: She was sent to a psychiatric institution. Choice 2: She sought a career as a psychiatrist. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8537074148296593
1.526942491531372,1,cf,1,0,"Consider the following example: ‘‘‘The bride got cold feet before the wedding.’’’ Choice 1: The wedding guests brought gifts. Choice 2: She called the wedding off. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The bride got cold feet before the wedding.’’’ Choice 1: The wedding guests brought gifts. Choice 2: She called the wedding off. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8557114228456913
1.5436838865280151,1,cf,1,0,"Consider the following example: ‘‘‘The celebrity wore sunglasses.’’’ Choice 1: She wanted to thank her fans. Choice 2: She wanted to avoid recognition. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The celebrity wore sunglasses.’’’ Choice 1: She wanted to thank her fans. Choice 2: She wanted to avoid recognition. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8577154308617234
1.578027367591858,1,cf,1,0,"Consider the following example: ‘‘‘Air leaked out of the beach ball.’’’ Choice 1: It was inflated. Choice 2: There was a hole in it. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘Air leaked out of the beach ball.’’’ Choice 1: It was inflated. Choice 2: There was a hole in it. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8597194388777555
1.614276647567749,0,base,0,0,"Consider the following example: ‘‘‘The teacher caught the student chewing gum.’’’ Choice 1: The gum stuck to the student's shoe. Choice 2: The student spit out the gum. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The teacher caught the student chewing gum.’’’ Choice 1: The gum stuck to the student's shoe. Choice 2: The student spit out the gum. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8617234468937875
1.6148905754089355,1,cf,1,0,"Consider the following example: ‘‘‘The man went into denial about the tragedy.’’’ Choice 1: He got over it easily. Choice 2: He refused to talk about it. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man went into denial about the tragedy.’’’ Choice 1: He got over it easily. Choice 2: He refused to talk about it. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8637274549098196
1.6194263696670532,1,cf,0,1,"Consider the following example: ‘‘‘I put coins in the washing machine at the laundromat.’’’ Choice 1: The machine powered on. Choice 2: I ran out of laundry detergent. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I put coins in the washing machine at the laundromat.’’’ Choice 1: The machine powered on. Choice 2: I ran out of laundry detergent. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8657314629258517
1.648144245147705,1,cf,1,0,"Consider the following example: ‘‘‘The girl found a bug in her cereal.’’’ Choice 1: She poured milk in the bowl. Choice 2: She lost her appetite. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl found a bug in her cereal.’’’ Choice 1: She poured milk in the bowl. Choice 2: She lost her appetite. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8677354709418837
1.6545171737670898,1,cf,1,0,"Consider the following example: ‘‘‘The stain came out of the shirt.’’’ Choice 1: I patched the shirt. Choice 2: I bleached the shirt. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The stain came out of the shirt.’’’ Choice 1: I patched the shirt. Choice 2: I bleached the shirt. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8697394789579158
1.6603162288665771,0,base,0,0,"Consider the following example: ‘‘‘The customer came into the boutique.’’’ Choice 1: She left her wallet at home. Choice 2: The window display caught her eye. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The customer came into the boutique.’’’ Choice 1: She left her wallet at home. Choice 2: The window display caught her eye. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8717434869739479
1.6644831895828247,1,cf,0,1,"Consider the following example: ‘‘‘The button on my shirt fell off.’’’ Choice 1: I sewed the button back on. Choice 2: I glued the button back on. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The button on my shirt fell off.’’’ Choice 1: I sewed the button back on. Choice 2: I glued the button back on. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.87374749498998
1.674597144126892,1,cf,1,0,"Consider the following example: ‘‘‘I went to bed.’’’ Choice 1: It was a clear night. Choice 2: It was late. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I went to bed.’’’ Choice 1: It was a clear night. Choice 2: It was late. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.875751503006012
1.675232172012329,0,base,1,1,"Consider the following example: ‘‘‘I coughed.’’’ Choice 1: I inhaled smoke. Choice 2: I lowered my voice. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I coughed.’’’ Choice 1: I inhaled smoke. Choice 2: I lowered my voice. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8777555110220441
1.6860606670379639,1,cf,0,1,"Consider the following example: ‘‘‘The skydiver glided safely to the ground.’’’ Choice 1: She opened her parachute. Choice 2: She jumped out of the plane. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The skydiver glided safely to the ground.’’’ Choice 1: She opened her parachute. Choice 2: She jumped out of the plane. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8797595190380761
1.6930949687957764,0,base,0,0,"Consider the following example: ‘‘‘My friend paid for my ticket.’’’ Choice 1: I sought a refund. Choice 2: I paid her back. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘My friend paid for my ticket.’’’ Choice 1: I sought a refund. Choice 2: I paid her back. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8817635270541082
1.7118874788284302,0,base,1,1,"Consider the following example: ‘‘‘The pharmaceutical company recalled the drug.’’’ Choice 1: Users reported dangerous side effects. Choice 2: Users got refills on their prescriptions. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The pharmaceutical company recalled the drug.’’’ Choice 1: Users reported dangerous side effects. Choice 2: Users got refills on their prescriptions. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8837675350701403
1.7546117305755615,1,cf,0,1,"Consider the following example: ‘‘‘I drank a cup of coffee.’’’ Choice 1: My yawning ceased. Choice 2: I nodded off to sleep. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I drank a cup of coffee.’’’ Choice 1: My yawning ceased. Choice 2: I nodded off to sleep. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8857715430861723
1.7564274072647095,1,cf,0,1,"Consider the following example: ‘‘‘The woman gave the man her phone number.’’’ Choice 1: She was attracted to him. Choice 2: She was repulsed by him. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman gave the man her phone number.’’’ Choice 1: She was attracted to him. Choice 2: She was repulsed by him. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8877755511022044
1.7701510190963745,1,cf,0,1,"Consider the following example: ‘‘‘I clenched the candy wrapper in my fist.’’’ Choice 1: The wrapper crinkled. Choice 2: The wrapper ripped. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I clenched the candy wrapper in my fist.’’’ Choice 1: The wrapper crinkled. Choice 2: The wrapper ripped. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8897795591182365
1.7954410314559937,1,cf,1,0,"Consider the following example: ‘‘‘I put rubber gloves on.’’’ Choice 1: I was preparing to wash my hands. Choice 2: I was preparing to clean the bathroom. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I put rubber gloves on.’’’ Choice 1: I was preparing to wash my hands. Choice 2: I was preparing to clean the bathroom. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8917835671342685
1.811466932296753,0,base,0,0,"Consider the following example: ‘‘‘The shirt shrunk.’’’ Choice 1: I poured bleach on it. Choice 2: I put it in the dryer. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The shirt shrunk.’’’ Choice 1: I poured bleach on it. Choice 2: I put it in the dryer. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8937875751503006
1.8321081399917603,0,base,0,0,"Consider the following example: ‘‘‘The city re-elected the mayor.’’’ Choice 1: The city cut its budget. Choice 2: The mayor fulfilled his promises. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The city re-elected the mayor.’’’ Choice 1: The city cut its budget. Choice 2: The mayor fulfilled his promises. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8957915831663327
1.8401868343353271,1,cf,1,0,"Consider the following example: ‘‘‘The boy was afraid to go to bed.’’’ Choice 1: He turned on his nightlight. Choice 2: He watched a horror movie. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The boy was afraid to go to bed.’’’ Choice 1: He turned on his nightlight. Choice 2: He watched a horror movie. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8977955911823647
1.8550937175750732,1,cf,0,1,"Consider the following example: ‘‘‘The girl found the missing puzzle piece.’’’ Choice 1: She completed the puzzle. Choice 2: She took apart the puzzle. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl found the missing puzzle piece.’’’ Choice 1: She completed the puzzle. Choice 2: She took apart the puzzle. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8997995991983968
1.8562300205230713,1,cf,1,0,"Consider the following example: ‘‘‘The man fainted.’’’ Choice 1: He took a nap. Choice 2: He ran a marathon. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man fainted.’’’ Choice 1: He took a nap. Choice 2: He ran a marathon. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9018036072144289
1.8592569828033447,0,base,0,0,"Consider the following example: ‘‘‘The woman presented her brother with a gift.’’’ Choice 1: Her brother refused to accept the gift. Choice 2: Her brother unwrapped the gift. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman presented her brother with a gift.’’’ Choice 1: Her brother refused to accept the gift. Choice 2: Her brother unwrapped the gift. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.9038076152304609
1.8654403686523438,1,cf,1,0,"Consider the following example: ‘‘‘The doctors amputated the patient's leg.’’’ Choice 1: It was badly bruised. Choice 2: It was severely infected. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The doctors amputated the patient's leg.’’’ Choice 1: It was badly bruised. Choice 2: It was severely infected. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.905811623246493
1.886645793914795,1,cf,0,1,"Consider the following example: ‘‘‘I drank from the water fountain.’’’ Choice 1: I was thirsty. Choice 2: I felt nauseous. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I drank from the water fountain.’’’ Choice 1: I was thirsty. Choice 2: I felt nauseous. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9078156312625251
1.8916070461273193,1,cf,0,1,"Consider the following example: ‘‘‘The farmland needed irrigation.’’’ Choice 1: A canal was constructed. Choice 2: A flood occurred. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The farmland needed irrigation.’’’ Choice 1: A canal was constructed. Choice 2: A flood occurred. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9098196392785571
1.9668530225753784,0,base,1,1,"Consider the following example: ‘‘‘I botched the job interview.’’’ Choice 1: The interviewer asked difficult questions. Choice 2: I anticipated the interviewer's questions. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I botched the job interview.’’’ Choice 1: The interviewer asked difficult questions. Choice 2: I anticipated the interviewer's questions. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.9118236472945892
1.9736248254776,1,cf,0,1,"Consider the following example: ‘‘‘My knees buckled on the stairs.’’’ Choice 1: I caught myself on the railing. Choice 2: The railing came loose from the wall. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘My knees buckled on the stairs.’’’ Choice 1: I caught myself on the railing. Choice 2: The railing came loose from the wall. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9138276553106213
1.9803392887115479,1,cf,0,1,"Consider the following example: ‘‘‘The school principal implemented a dress code.’’’ Choice 1: Students protested the decision. Choice 2: Students were expelled from school. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The school principal implemented a dress code.’’’ Choice 1: Students protested the decision. Choice 2: Students were expelled from school. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9158316633266533
1.980622410774231,0,base,0,0,"Consider the following example: ‘‘‘I regained composure from my fit of anger.’’’ Choice 1: My heart pounded. Choice 2: I took deep breaths. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I regained composure from my fit of anger.’’’ Choice 1: My heart pounded. Choice 2: I took deep breaths. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.9178356713426854
1.981640338897705,1,cf,1,0,"Consider the following example: ‘‘‘The man threw out the bread.’’’ Choice 1: It was fresh. Choice 2: It was stale. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man threw out the bread.’’’ Choice 1: It was fresh. Choice 2: It was stale. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9198396793587175
1.9866254329681396,1,cf,0,1,"Consider the following example: ‘‘‘I put my plate in the sink.’’’ Choice 1: I finished eating. Choice 2: I skipped dinner. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I put my plate in the sink.’’’ Choice 1: I finished eating. Choice 2: I skipped dinner. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9218436873747495
2.0287880897521973,1,cf,1,0,"Consider the following example: ‘‘‘The computer was expensive to fix.’’’ Choice 1: I got it repaired. Choice 2: I bought a new one. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The computer was expensive to fix.’’’ Choice 1: I got it repaired. Choice 2: I bought a new one. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9238476953907816
2.059988021850586,1,cf,0,1,"Consider the following example: ‘‘‘The player caught the ball.’’’ Choice 1: Her teammate threw it to her. Choice 2: Her opponent tried to intercept it. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The player caught the ball.’’’ Choice 1: Her teammate threw it to her. Choice 2: Her opponent tried to intercept it. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9258517034068137
2.0605039596557617,0,base,0,0,"Consider the following example: ‘‘‘The woman took her family on vacation.’’’ Choice 1: Her husband got laid off. Choice 2: She received a salary bonus. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman took her family on vacation.’’’ Choice 1: Her husband got laid off. Choice 2: She received a salary bonus. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.9278557114228457
2.14582896232605,1,cf,1,0,"Consider the following example: ‘‘‘The bartender refused to serve the patron.’’’ Choice 1: The patron was alone. Choice 2: The patron was drunk. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The bartender refused to serve the patron.’’’ Choice 1: The patron was alone. Choice 2: The patron was drunk. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.9298597194388778
2.162670135498047,0,base,0,0,"Consider the following example: ‘‘‘The man had an attack of conscience.’’’ Choice 1: He manipulated his friend. Choice 2: He admitted his indiscretion. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man had an attack of conscience.’’’ Choice 1: He manipulated his friend. Choice 2: He admitted his indiscretion. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.9318637274549099
2.1893346309661865,0,base,0,0,"Consider the following example: ‘‘‘The girl wanted to demonstrate proper etiquette.’’’ Choice 1: She threw away her napkin after eating. Choice 2: She put her napkin on her lap before eating. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl wanted to demonstrate proper etiquette.’’’ Choice 1: She threw away her napkin after eating. Choice 2: She put her napkin on her lap before eating. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.9338677354709419
2.1910529136657715,0,base,0,0,"Consider the following example: ‘‘‘The woman visited her family.’’’ Choice 1: She distrusted them. Choice 2: She missed them. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman visited her family.’’’ Choice 1: She distrusted them. Choice 2: She missed them. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.935871743486974
2.2179901599884033,0,base,1,1,"Consider the following example: ‘‘‘The boy climbed the tree.’’’ Choice 1: A cat got stuck in the tree. Choice 2: A bird built a nest in the tree. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The boy climbed the tree.’’’ Choice 1: A cat got stuck in the tree. Choice 2: A bird built a nest in the tree. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.9378757515030061
2.2389984130859375,1,cf,1,0,"Consider the following example: ‘‘‘My computer crashed.’’’ Choice 1: I installed new speakers. Choice 2: I lost all my data. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘My computer crashed.’’’ Choice 1: I installed new speakers. Choice 2: I lost all my data. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.9398797595190381
2.2413575649261475,0,base,0,0,"Consider the following example: ‘‘‘The chef pressed down on the dough.’’’ Choice 1: The dough crumbled. Choice 2: The dough flattened. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The chef pressed down on the dough.’’’ Choice 1: The dough crumbled. Choice 2: The dough flattened. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.9418837675350702
2.2504398822784424,0,base,0,0,"Consider the following example: ‘‘‘The girl handed down her clothes to her younger sister.’’’ Choice 1: The clothes were tattered. Choice 2: She outgrew the clothes. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl handed down her clothes to her younger sister.’’’ Choice 1: The clothes were tattered. Choice 2: She outgrew the clothes. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.9438877755511023
