dataset,split,pair_id,base_id,counterfactual_id
copa,eval,copa_train_30_b0_2355,copa_train_30_b0,copa_train_30_b1
copa,eval,copa_train_1_b0_2356,copa_train_1_b0,copa_train_1_b1
copa,eval,copa_train_194_b0_2357,copa_train_194_b0,copa_train_194_b1
copa,eval,copa_train_129_b0_2358,copa_train_129_b0,copa_train_129_b1
copa,eval,copa_validation_94_b0_2359,copa_validation_94_b0,copa_validation_94_b1
copa,eval,copa_train_172_b0_2360,copa_train_172_b0,copa_train_172_b1
copa,eval,copa_validation_62_b0_2361,copa_validation_62_b0,copa_validation_62_b1
copa,eval,copa_train_257_b0_2362,copa_train_257_b0,copa_train_257_b1
copa,eval,copa_validation_33_b0_2363,copa_validation_33_b0,copa_validation_33_b1
copa,eval,copa_train_258_b0_2364,copa_train_258_b0,copa_train_258_b1
copa,eval,copa_train_360_b0_2365,copa_train_360_b0,copa_train_360_b1
copa,eval,copa_validation_64_b0_2366,copa_validation_64_b0,copa_validation_64_b1
copa,eval,copa_train_177_b0_2367,copa_train_177_b0,copa_train_177_b1
copa,eval,copa_validation_51_b0_2368,copa_validation_51_b0,copa_validation_51_b1
copa,eval,copa_train_112_b0_2369,copa_train_112_b0,copa_train_112_b1
copa,eval,copa_train_11_b0_2370,copa_train_11_b0,copa_train_11_b1
copa,eval,copa_train_376_b0_2371,copa_train_376_b0,copa_train_376_b1
copa,eval,copa_train_231_b0_2372,copa_train_231_b0,copa_train_231_b1
copa,eval,copa_train_304_b0_2373,copa_train_304_b0,copa_train_304_b1
copa,eval,copa_train_165_b0_2374,copa_train_165_b0,copa_train_165_b1
copa,eval,copa_train_180_b0_2375,copa_train_180_b0,copa_train_180_b1
copa,eval,copa_train_51_b0_2376,copa_train_51_b0,copa_train_51_b1
copa,eval,copa_validation_21_b0_2377,copa_validation_21_b0,copa_validation_21_b1
copa,eval,copa_train_344_b0_2378,copa_train_344_b0,copa_train_344_b1
copa,eval,copa_train_135_b0_2379,copa_train_135_b0,copa_train_135_b1
copa,eval,copa_train_279_b0_2380,copa_train_279_b0,copa_train_279_b1
copa,eval,copa_train_395_b0_2381,copa_train_395_b0,copa_train_395_b1
copa,eval,copa_train_20_b0_2382,copa_train_20_b0,copa_train_20_b1
copa,eval,copa_train_294_b0_2383,copa_train_294_b0,copa_train_294_b1
copa,eval,copa_train_228_b0_2384,copa_train_228_b0,copa_train_228_b1
copa,eval,copa_train_238_b0_2385,copa_train_238_b0,copa_train_238_b1
copa,eval,copa_train_311_b0_2386,copa_train_311_b0,copa_train_311_b1
copa,eval,copa_train_276_b0_2387,copa_train_276_b0,copa_train_276_b1
copa,eval,copa_train_34_b0_2388,copa_train_34_b0,copa_train_34_b1
copa,eval,copa_train_283_b0_2389,copa_train_283_b0,copa_train_283_b1
copa,eval,copa_train_370_b0_2390,copa_train_370_b0,copa_train_370_b1
copa,eval,copa_train_224_b0_2391,copa_train_224_b0,copa_train_224_b1
copa,eval,copa_train_57_b0_2392,copa_train_57_b0,copa_train_57_b1
copa,eval,copa_train_154_b0_2393,copa_train_154_b0,copa_train_154_b1
copa,eval,copa_train_392_b0_2394,copa_train_392_b0,copa_train_392_b1
copa,eval,copa_train_40_b0_2395,copa_train_40_b0,copa_train_40_b1
copa,eval,copa_train_364_b0_2396,copa_train_364_b0,copa_train_364_b1
copa,eval,copa_validation_72_b0_2397,copa_validation_72_b0,copa_validation_72_b1
copa,eval,copa_train_175_b0_2398,copa_train_175_b0,copa_train_175_b1
copa,eval,copa_train_211_b0_2399,copa_train_211_b0,copa_train_211_b1
copa,eval,copa_train_22_b0_2400,copa_train_22_b0,copa_train_22_b1
copa,eval,copa_train_275_b0_2401,copa_train_275_b0,copa_train_275_b1
copa,eval,copa_validation_96_b0_2402,copa_validation_96_b0,copa_validation_96_b1
copa,eval,copa_train_134_b0_2403,copa_train_134_b0,copa_train_134_b1
copa,eval,copa_validation_46_b0_2404,copa_validation_46_b0,copa_validation_46_b1
copa,eval,copa_train_108_b0_2405,copa_train_108_b0,copa_train_108_b1
copa,eval,copa_train_322_b0_2406,copa_train_322_b0,copa_train_322_b1
copa,eval,copa_train_260_b0_2407,copa_train_260_b0,copa_train_260_b1
copa,eval,copa_train_217_b0_2408,copa_train_217_b0,copa_train_217_b1
copa,eval,copa_validation_61_b0_2409,copa_validation_61_b0,copa_validation_61_b1
copa,eval,copa_train_81_b0_2410,copa_train_81_b0,copa_train_81_b1
copa,eval,copa_train_79_b0_2411,copa_train_79_b0,copa_train_79_b1
copa,eval,copa_train_183_b0_2412,copa_train_183_b0,copa_train_183_b1
copa,eval,copa_validation_17_b0_2413,copa_validation_17_b0,copa_validation_17_b1
copa,eval,copa_validation_1_b0_2414,copa_validation_1_b0,copa_validation_1_b1
copa,eval,copa_train_239_b0_2415,copa_train_239_b0,copa_train_239_b1
copa,eval,copa_train_341_b0_2416,copa_train_341_b0,copa_train_341_b1
copa,eval,copa_validation_73_b0_2417,copa_validation_73_b0,copa_validation_73_b1
copa,eval,copa_train_3_b0_2418,copa_train_3_b0,copa_train_3_b1
copa,eval,copa_validation_95_b0_2419,copa_validation_95_b0,copa_validation_95_b1
copa,eval,copa_validation_52_b0_2420,copa_validation_52_b0,copa_validation_52_b1
copa,eval,copa_train_143_b0_2421,copa_train_143_b0,copa_train_143_b1
copa,eval,copa_validation_43_b0_2422,copa_validation_43_b0,copa_validation_43_b1
copa,eval,copa_validation_14_b0_2423,copa_validation_14_b0,copa_validation_14_b1
copa,eval,copa_train_66_b0_2424,copa_train_66_b0,copa_train_66_b1
copa,eval,copa_train_163_b0_2425,copa_train_163_b0,copa_train_163_b1
copa,eval,copa_train_76_b0_2426,copa_train_76_b0,copa_train_76_b1
copa,eval,copa_train_237_b0_2427,copa_train_237_b0,copa_train_237_b1
copa,eval,copa_train_363_b0_2428,copa_train_363_b0,copa_train_363_b1
copa,eval,copa_validation_82_b0_2429,copa_validation_82_b0,copa_validation_82_b1
copa,eval,copa_train_156_b0_2430,copa_train_156_b0,copa_train_156_b1
copa,eval,copa_train_146_b0_2431,copa_train_146_b0,copa_train_146_b1
copa,eval,copa_train_390_b0_2432,copa_train_390_b0,copa_train_390_b1
copa,eval,copa_train_323_b0_2433,copa_train_323_b0,copa_train_323_b1
copa,eval,copa_train_193_b0_2434,copa_train_193_b0,copa_train_193_b1
copa,eval,copa_train_280_b0_2435,copa_train_280_b0,copa_train_280_b1
copa,eval,copa_train_245_b0_2436,copa_train_245_b0,copa_train_245_b1
copa,eval,copa_train_24_b0_2437,copa_train_24_b0,copa_train_24_b1
copa,eval,copa_validation_66_b0_2438,copa_validation_66_b0,copa_validation_66_b1
copa,eval,copa_train_59_b0_2439,copa_train_59_b0,copa_train_59_b1
copa,eval,copa_train_21_b0_2440,copa_train_21_b0,copa_train_21_b1
copa,eval,copa_train_318_b0_2441,copa_train_318_b0,copa_train_318_b1
copa,eval,copa_validation_42_b0_2442,copa_validation_42_b0,copa_validation_42_b1
copa,eval,copa_train_188_b0_2443,copa_train_188_b0,copa_train_188_b1
copa,eval,copa_validation_31_b0_2444,copa_validation_31_b0,copa_validation_31_b1
copa,eval,copa_train_384_b0_2445,copa_train_384_b0,copa_train_384_b1
copa,eval,copa_validation_44_b0_2446,copa_validation_44_b0,copa_validation_44_b1
copa,eval,copa_train_62_b0_2447,copa_train_62_b0,copa_train_62_b1
copa,eval,copa_train_301_b0_2448,copa_train_301_b0,copa_train_301_b1
copa,eval,copa_train_86_b0_2449,copa_train_86_b0,copa_train_86_b1
copa,eval,copa_train_319_b0_2450,copa_train_319_b0,copa_train_319_b1
copa,eval,copa_train_125_b0_2451,copa_train_125_b0,copa_train_125_b1
copa,eval,copa_train_282_b0_2452,copa_train_282_b0,copa_train_282_b1
copa,eval,copa_train_307_b0_2453,copa_train_307_b0,copa_train_307_b1
copa,eval,copa_train_101_b0_2454,copa_train_101_b0,copa_train_101_b1
copa,eval,copa_train_240_b0_2455,copa_train_240_b0,copa_train_240_b1
copa,eval,copa_train_49_b0_2456,copa_train_49_b0,copa_train_49_b1
copa,eval,copa_train_58_b0_2457,copa_train_58_b0,copa_train_58_b1
copa,eval,copa_train_187_b0_2458,copa_train_187_b0,copa_train_187_b1
copa,eval,copa_train_169_b0_2459,copa_train_169_b0,copa_train_169_b1
copa,eval,copa_validation_24_b0_2460,copa_validation_24_b0,copa_validation_24_b1
copa,eval,copa_train_352_b0_2461,copa_train_352_b0,copa_train_352_b1
copa,eval,copa_validation_79_b0_2462,copa_validation_79_b0,copa_validation_79_b1
copa,eval,copa_train_317_b0_2463,copa_train_317_b0,copa_train_317_b1
copa,eval,copa_train_268_b0_2464,copa_train_268_b0,copa_train_268_b1
copa,eval,copa_train_207_b0_2465,copa_train_207_b0,copa_train_207_b1
copa,eval,copa_train_241_b0_2466,copa_train_241_b0,copa_train_241_b1
copa,eval,copa_train_288_b0_2467,copa_train_288_b0,copa_train_288_b1
copa,eval,copa_train_56_b0_2468,copa_train_56_b0,copa_train_56_b1
copa,eval,copa_train_302_b0_2469,copa_train_302_b0,copa_train_302_b1
copa,eval,copa_train_314_b0_2470,copa_train_314_b0,copa_train_314_b1
copa,eval,copa_train_270_b0_2471,copa_train_270_b0,copa_train_270_b1
copa,eval,copa_train_73_b0_2472,copa_train_73_b0,copa_train_73_b1
copa,eval,copa_validation_22_b0_2473,copa_validation_22_b0,copa_validation_22_b1
copa,eval,copa_train_263_b0_2474,copa_train_263_b0,copa_train_263_b1
copa,eval,copa_validation_89_b0_2475,copa_validation_89_b0,copa_validation_89_b1
copa,eval,copa_train_115_b0_2476,copa_train_115_b0,copa_train_115_b1
copa,eval,copa_train_287_b0_2477,copa_train_287_b0,copa_train_287_b1
copa,eval,copa_train_191_b0_2478,copa_train_191_b0,copa_train_191_b1
copa,eval,copa_train_104_b0_2479,copa_train_104_b0,copa_train_104_b1
copa,eval,copa_train_176_b0_2480,copa_train_176_b0,copa_train_176_b1
copa,eval,copa_train_333_b0_2481,copa_train_333_b0,copa_train_333_b1
copa,eval,copa_train_332_b0_2482,copa_train_332_b0,copa_train_332_b1
copa,eval,copa_train_7_b0_2483,copa_train_7_b0,copa_train_7_b1
copa,eval,copa_validation_47_b0_2484,copa_validation_47_b0,copa_validation_47_b1
copa,eval,copa_train_351_b0_2485,copa_train_351_b0,copa_train_351_b1
copa,eval,copa_train_69_b0_2486,copa_train_69_b0,copa_train_69_b1
copa,eval,copa_train_369_b0_2487,copa_train_369_b0,copa_train_369_b1
copa,eval,copa_train_127_b0_2488,copa_train_127_b0,copa_train_127_b1
copa,eval,copa_train_377_b0_2489,copa_train_377_b0,copa_train_377_b1
copa,eval,copa_train_78_b0_2490,copa_train_78_b0,copa_train_78_b1
copa,eval,copa_train_120_b0_2491,copa_train_120_b0,copa_train_120_b1
copa,eval,copa_train_315_b0_2492,copa_train_315_b0,copa_train_315_b1
copa,eval,copa_validation_38_b0_2493,copa_validation_38_b0,copa_validation_38_b1
copa,eval,copa_train_29_b0_2494,copa_train_29_b0,copa_train_29_b1
copa,eval,copa_validation_25_b0_2495,copa_validation_25_b0,copa_validation_25_b1
copa,eval,copa_train_184_b0_2496,copa_train_184_b0,copa_train_184_b1
copa,eval,copa_train_289_b0_2497,copa_train_289_b0,copa_train_289_b1
copa,eval,copa_validation_63_b0_2498,copa_validation_63_b0,copa_validation_63_b1
copa,eval,copa_train_95_b0_2499,copa_train_95_b0,copa_train_95_b1
rte,train,rte_train_382_b0_2500,rte_train_382_b0,rte_train_382_b1
rte,train,rte_train_1957_b0_2501,rte_train_1957_b0,rte_train_1957_b1
rte,train,rte_train_393_b0_2502,rte_train_393_b0,rte_train_393_b1
rte,train,rte_train_397_b0_2503,rte_train_397_b0,rte_train_397_b1
rte,train,rte_train_874_b0_2504,rte_train_874_b0,rte_train_874_b1
rte,train,rte_train_1977_b0_2505,rte_train_1977_b0,rte_train_1977_b1
rte,train,rte_train_1240_b0_2506,rte_train_1240_b0,rte_train_1240_b1
rte,train,rte_train_476_b0_2507,rte_train_476_b0,rte_train_476_b1
rte,train,rte_validation_101_b0_2508,rte_validation_101_b0,rte_validation_101_b1
rte,train,rte_train_68_b0_2509,rte_train_68_b0,rte_train_68_b1
rte,train,rte_train_577_b0_2510,rte_train_577_b0,rte_train_577_b1
rte,train,rte_validation_96_b0_2511,rte_validation_96_b0,rte_validation_96_b1
rte,train,rte_train_695_b0_2512,rte_train_695_b0,rte_train_695_b1
rte,train,rte_train_1131_b0_2513,rte_train_1131_b0,rte_train_1131_b1
rte,train,rte_train_236_b0_2514,rte_train_236_b0,rte_train_236_b1
rte,train,rte_train_930_b0_2515,rte_train_930_b0,rte_train_930_b1
rte,train,rte_train_627_b0_2516,rte_train_627_b0,rte_train_627_b1
rte,train,rte_train_464_b0_2517,rte_train_464_b0,rte_train_464_b1
rte,train,rte_train_965_b0_2518,rte_train_965_b0,rte_train_965_b1
rte,train,rte_train_1437_b0_2519,rte_train_1437_b0,rte_train_1437_b1
rte,train,rte_train_2215_b0_2520,rte_train_2215_b0,rte_train_2215_b1
rte,train,rte_train_1850_b0_2521,rte_train_1850_b0,rte_train_1850_b1
rte,train,rte_train_1180_b0_2522,rte_train_1180_b0,rte_train_1180_b1
rte,train,rte_train_2069_b0_2523,rte_train_2069_b0,rte_train_2069_b1
rte,train,rte_train_1574_b0_2524,rte_train_1574_b0,rte_train_1574_b1
rte,train,rte_train_776_b0_2525,rte_train_776_b0,rte_train_776_b1
rte,train,rte_train_1137_b0_2526,rte_train_1137_b0,rte_train_1137_b1
rte,train,rte_train_1151_b0_2527,rte_train_1151_b0,rte_train_1151_b1
rte,train,rte_train_288_b0_2528,rte_train_288_b0,rte_train_288_b1
rte,train,rte_train_2473_b0_2529,rte_train_2473_b0,rte_train_2473_b1
rte,train,rte_validation_141_b0_2530,rte_validation_141_b0,rte_validation_141_b1
rte,train,rte_train_2068_b0_2531,rte_train_2068_b0,rte_train_2068_b1
rte,train,rte_train_2174_b0_2532,rte_train_2174_b0,rte_train_2174_b1
rte,train,rte_validation_182_b0_2533,rte_validation_182_b0,rte_validation_182_b1
rte,train,rte_train_1061_b0_2534,rte_train_1061_b0,rte_train_1061_b1
rte,train,rte_train_67_b0_2535,rte_train_67_b0,rte_train_67_b1
rte,train,rte_train_1575_b0_2536,rte_train_1575_b0,rte_train_1575_b1
rte,train,rte_train_1380_b0_2537,rte_train_1380_b0,rte_train_1380_b1
rte,train,rte_train_423_b0_2538,rte_train_423_b0,rte_train_423_b1
rte,train,rte_train_49_b0_2539,rte_train_49_b0,rte_train_49_b1
rte,train,rte_train_59_b0_2540,rte_train_59_b0,rte_train_59_b1
rte,train,rte_validation_115_b0_2541,rte_validation_115_b0,rte_validation_115_b1
rte,train,rte_train_1256_b0_2542,rte_train_1256_b0,rte_train_1256_b1
rte,train,rte_train_873_b0_2543,rte_train_873_b0,rte_train_873_b1
rte,train,rte_train_790_b0_2544,rte_train_790_b0,rte_train_790_b1
rte,train,rte_train_273_b0_2545,rte_train_273_b0,rte_train_273_b1
rte,train,rte_train_1536_b0_2546,rte_train_1536_b0,rte_train_1536_b1
rte,train,rte_train_1075_b0_2547,rte_train_1075_b0,rte_train_1075_b1
rte,train,rte_train_1626_b0_2548,rte_train_1626_b0,rte_train_1626_b1
rte,train,rte_train_474_b0_2549,rte_train_474_b0,rte_train_474_b1
rte,train,rte_train_4_b0_2550,rte_train_4_b0,rte_train_4_b1
rte,train,rte_validation_122_b0_2551,rte_validation_122_b0,rte_validation_122_b1
rte,train,rte_train_1707_b0_2552,rte_train_1707_b0,rte_train_1707_b1
rte,train,rte_train_1084_b0_2553,rte_train_1084_b0,rte_train_1084_b1
rte,train,rte_train_638_b0_2554,rte_train_638_b0,rte_train_638_b1
rte,train,rte_train_1561_b0_2555,rte_train_1561_b0,rte_train_1561_b1
rte,train,rte_train_2452_b0_2556,rte_train_2452_b0,rte_train_2452_b1
rte,train,rte_train_1631_b0_2557,rte_train_1631_b0,rte_train_1631_b1
rte,train,rte_train_60_b0_2558,rte_train_60_b0,rte_train_60_b1
rte,train,rte_validation_146_b0_2559,rte_validation_146_b0,rte_validation_146_b1
rte,train,rte_train_2317_b0_2560,rte_train_2317_b0,rte_train_2317_b1
rte,train,rte_train_1531_b0_2561,rte_train_1531_b0,rte_train_1531_b1
rte,train,rte_train_1024_b0_2562,rte_train_1024_b0,rte_train_1024_b1
rte,train,rte_train_2170_b0_2563,rte_train_2170_b0,rte_train_2170_b1
rte,train,rte_train_1375_b0_2564,rte_train_1375_b0,rte_train_1375_b1
rte,train,rte_validation_82_b0_2565,rte_validation_82_b0,rte_validation_82_b1
rte,train,rte_train_473_b0_2566,rte_train_473_b0,rte_train_473_b1
rte,train,rte_train_1635_b0_2567,rte_train_1635_b0,rte_train_1635_b1
rte,train,rte_train_651_b0_2568,rte_train_651_b0,rte_train_651_b1
rte,train,rte_train_1026_b0_2569,rte_train_1026_b0,rte_train_1026_b1
rte,train,rte_train_2448_b0_2570,rte_train_2448_b0,rte_train_2448_b1
rte,train,rte_train_1501_b0_2571,rte_train_1501_b0,rte_train_1501_b1
rte,train,rte_train_576_b0_2572,rte_train_576_b0,rte_train_576_b1
rte,train,rte_train_1271_b0_2573,rte_train_1271_b0,rte_train_1271_b1
rte,train,rte_train_1350_b0_2574,rte_train_1350_b0,rte_train_1350_b1
rte,train,rte_train_383_b0_2575,rte_train_383_b0,rte_train_383_b1
rte,train,rte_train_1185_b0_2576,rte_train_1185_b0,rte_train_1185_b1
rte,train,rte_train_458_b0_2577,rte_train_458_b0,rte_train_458_b1
rte,train,rte_train_167_b0_2578,rte_train_167_b0,rte_train_167_b1
rte,train,rte_train_622_b0_2579,rte_train_622_b0,rte_train_622_b1
rte,train,rte_train_2108_b0_2580,rte_train_2108_b0,rte_train_2108_b1
rte,train,rte_train_1827_b0_2581,rte_train_1827_b0,rte_train_1827_b1
rte,train,rte_train_1134_b0_2582,rte_train_1134_b0,rte_train_1134_b1
rte,train,rte_validation_209_b0_2583,rte_validation_209_b0,rte_validation_209_b1
rte,train,rte_train_1686_b0_2584,rte_train_1686_b0,rte_train_1686_b1
rte,train,rte_train_1309_b0_2585,rte_train_1309_b0,rte_train_1309_b1
rte,train,rte_train_2345_b0_2586,rte_train_2345_b0,rte_train_2345_b1
rte,train,rte_train_581_b0_2587,rte_train_581_b0,rte_train_581_b1
rte,train,rte_train_1004_b0_2588,rte_train_1004_b0,rte_train_1004_b1
rte,train,rte_train_46_b0_2589,rte_train_46_b0,rte_train_46_b1
rte,train,rte_train_1467_b0_2590,rte_train_1467_b0,rte_train_1467_b1
rte,train,rte_train_1407_b0_2591,rte_train_1407_b0,rte_train_1407_b1
rte,train,rte_train_2086_b0_2592,rte_train_2086_b0,rte_train_2086_b1
rte,train,rte_train_1390_b0_2593,rte_train_1390_b0,rte_train_1390_b1
rte,train,rte_train_949_b0_2594,rte_train_949_b0,rte_train_949_b1
rte,train,rte_train_2035_b0_2595,rte_train_2035_b0,rte_train_2035_b1
rte,train,rte_train_838_b0_2596,rte_train_838_b0,rte_train_838_b1
rte,train,rte_validation_92_b0_2597,rte_validation_92_b0,rte_validation_92_b1
rte,train,rte_train_2192_b0_2598,rte_train_2192_b0,rte_train_2192_b1
rte,train,rte_train_2085_b0_2599,rte_train_2085_b0,rte_train_2085_b1
rte,train,rte_train_1073_b0_2600,rte_train_1073_b0,rte_train_1073_b1
rte,train,rte_train_1831_b0_2601,rte_train_1831_b0,rte_train_1831_b1
rte,train,rte_train_1291_b0_2602,rte_train_1291_b0,rte_train_1291_b1
rte,train,rte_train_1545_b0_2603,rte_train_1545_b0,rte_train_1545_b1
rte,train,rte_train_843_b0_2604,rte_train_843_b0,rte_train_843_b1
rte,train,rte_train_1985_b0_2605,rte_train_1985_b0,rte_train_1985_b1
rte,train,rte_train_1867_b0_2606,rte_train_1867_b0,rte_train_1867_b1
rte,train,rte_validation_215_b0_2607,rte_validation_215_b0,rte_validation_215_b1
rte,train,rte_train_1405_b0_2608,rte_train_1405_b0,rte_train_1405_b1
rte,train,rte_train_787_b0_2609,rte_train_787_b0,rte_train_787_b1
rte,train,rte_train_2361_b0_2610,rte_train_2361_b0,rte_train_2361_b1
rte,train,rte_train_1252_b0_2611,rte_train_1252_b0,rte_train_1252_b1
rte,train,rte_train_13_b0_2612,rte_train_13_b0,rte_train_13_b1
rte,train,rte_train_1101_b0_2613,rte_train_1101_b0,rte_train_1101_b1
rte,train,rte_train_385_b0_2614,rte_train_385_b0,rte_train_385_b1
rte,train,rte_validation_43_b0_2615,rte_validation_43_b0,rte_validation_43_b1
rte,train,rte_train_460_b0_2616,rte_train_460_b0,rte_train_460_b1
rte,train,rte_train_303_b0_2617,rte_train_303_b0,rte_train_303_b1
rte,train,rte_train_2454_b0_2618,rte_train_2454_b0,rte_train_2454_b1
rte,train,rte_train_204_b0_2619,rte_train_204_b0,rte_train_204_b1
rte,train,rte_train_144_b0_2620,rte_train_144_b0,rte_train_144_b1
rte,train,rte_train_1647_b0_2621,rte_train_1647_b0,rte_train_1647_b1
rte,train,rte_train_2184_b0_2622,rte_train_2184_b0,rte_train_2184_b1
rte,train,rte_train_1454_b0_2623,rte_train_1454_b0,rte_train_1454_b1
rte,train,rte_train_2135_b0_2624,rte_train_2135_b0,rte_train_2135_b1
rte,train,rte_validation_240_b0_2625,rte_validation_240_b0,rte_validation_240_b1
rte,train,rte_train_2209_b0_2626,rte_train_2209_b0,rte_train_2209_b1
rte,train,rte_train_654_b0_2627,rte_train_654_b0,rte_train_654_b1
rte,train,rte_train_625_b0_2628,rte_train_625_b0,rte_train_625_b1
rte,train,rte_train_2125_b0_2629,rte_train_2125_b0,rte_train_2125_b1
rte,train,rte_train_665_b0_2630,rte_train_665_b0,rte_train_665_b1
rte,train,rte_train_79_b0_2631,rte_train_79_b0,rte_train_79_b1
rte,train,rte_train_2279_b0_2632,rte_train_2279_b0,rte_train_2279_b1
rte,train,rte_validation_234_b0_2633,rte_validation_234_b0,rte_validation_234_b1
rte,train,rte_train_1718_b0_2634,rte_train_1718_b0,rte_train_1718_b1
rte,train,rte_train_1230_b0_2635,rte_train_1230_b0,rte_train_1230_b1
rte,train,rte_validation_17_b0_2636,rte_validation_17_b0,rte_validation_17_b1
rte,train,rte_train_72_b0_2637,rte_train_72_b0,rte_train_72_b1
rte,train,rte_train_2367_b0_2638,rte_train_2367_b0,rte_train_2367_b1
rte,train,rte_train_1576_b0_2639,rte_train_1576_b0,rte_train_1576_b1
rte,train,rte_train_265_b0_2640,rte_train_265_b0,rte_train_265_b1
rte,train,rte_train_191_b0_2641,rte_train_191_b0,rte_train_191_b1
rte,train,rte_train_2186_b0_2642,rte_train_2186_b0,rte_train_2186_b1
rte,train,rte_train_1621_b0_2643,rte_train_1621_b0,rte_train_1621_b1
rte,train,rte_train_2054_b0_2644,rte_train_2054_b0,rte_train_2054_b1
rte,train,rte_train_1975_b0_2645,rte_train_1975_b0,rte_train_1975_b1
rte,train,rte_train_1048_b0_2646,rte_train_1048_b0,rte_train_1048_b1
rte,train,rte_train_1032_b0_2647,rte_train_1032_b0,rte_train_1032_b1
rte,train,rte_train_1117_b0_2648,rte_train_1117_b0,rte_train_1117_b1
rte,train,rte_train_1618_b0_2649,rte_train_1618_b0,rte_train_1618_b1
rte,train,rte_train_1283_b0_2650,rte_train_1283_b0,rte_train_1283_b1
rte,train,rte_train_2023_b0_2651,rte_train_2023_b0,rte_train_2023_b1
rte,train,rte_train_75_b0_2652,rte_train_75_b0,rte_train_75_b1
rte,train,rte_train_422_b0_2653,rte_train_422_b0,rte_train_422_b1
rte,train,rte_validation_185_b0_2654,rte_validation_185_b0,rte_validation_185_b1
rte,train,rte_train_297_b0_2655,rte_train_297_b0,rte_train_297_b1
rte,train,rte_train_1926_b0_2656,rte_train_1926_b0,rte_train_1926_b1
rte,train,rte_train_1205_b0_2657,rte_train_1205_b0,rte_train_1205_b1
rte,train,rte_train_1199_b0_2658,rte_train_1199_b0,rte_train_1199_b1
rte,train,rte_train_1188_b0_2659,rte_train_1188_b0,rte_train_1188_b1
rte,train,rte_train_2302_b0_2660,rte_train_2302_b0,rte_train_2302_b1
rte,train,rte_train_28_b0_2661,rte_train_28_b0,rte_train_28_b1
rte,train,rte_train_471_b0_2662,rte_train_471_b0,rte_train_471_b1
rte,train,rte_train_1866_b0_2663,rte_train_1866_b0,rte_train_1866_b1
rte,train,rte_train_2060_b0_2664,rte_train_2060_b0,rte_train_2060_b1
rte,train,rte_train_2079_b0_2665,rte_train_2079_b0,rte_train_2079_b1
rte,train,rte_train_223_b0_2666,rte_train_223_b0,rte_train_223_b1
rte,train,rte_train_2016_b0_2667,rte_train_2016_b0,rte_train_2016_b1
rte,train,rte_train_535_b0_2668,rte_train_535_b0,rte_train_535_b1
rte,train,rte_train_260_b0_2669,rte_train_260_b0,rte_train_260_b1
rte,train,rte_train_2325_b0_2670,rte_train_2325_b0,rte_train_2325_b1
rte,train,rte_train_337_b0_2671,rte_train_337_b0,rte_train_337_b1
rte,train,rte_train_2330_b0_2672,rte_train_2330_b0,rte_train_2330_b1
rte,train,rte_train_222_b0_2673,rte_train_222_b0,rte_train_222_b1
rte,train,rte_train_346_b0_2674,rte_train_346_b0,rte_train_346_b1
rte,train,rte_train_927_b0_2675,rte_train_927_b0,rte_train_927_b1
rte,train,rte_validation_42_b0_2676,rte_validation_42_b0,rte_validation_42_b1
rte,train,rte_train_2443_b0_2677,rte_train_2443_b0,rte_train_2443_b1
rte,train,rte_train_2102_b0_2678,rte_train_2102_b0,rte_train_2102_b1
rte,train,rte_train_193_b0_2679,rte_train_193_b0,rte_train_193_b1
rte,train,rte_train_1793_b0_2680,rte_train_1793_b0,rte_train_1793_b1
rte,train,rte_train_2427_b0_2681,rte_train_2427_b0,rte_train_2427_b1
rte,train,rte_train_2402_b0_2682,rte_train_2402_b0,rte_train_2402_b1
rte,train,rte_train_246_b0_2683,rte_train_246_b0,rte_train_246_b1
rte,train,rte_train_2084_b0_2684,rte_train_2084_b0,rte_train_2084_b1
rte,train,rte_train_642_b0_2685,rte_train_642_b0,rte_train_642_b1
rte,train,rte_train_1723_b0_2686,rte_train_1723_b0,rte_train_1723_b1
rte,train,rte_train_2067_b0_2687,rte_train_2067_b0,rte_train_2067_b1
rte,train,rte_train_11_b0_2688,rte_train_11_b0,rte_train_11_b1
rte,train,rte_train_545_b0_2689,rte_train_545_b0,rte_train_545_b1
rte,train,rte_train_2096_b0_2690,rte_train_2096_b0,rte_train_2096_b1
rte,train,rte_train_2398_b0_2691,rte_train_2398_b0,rte_train_2398_b1
rte,train,rte_train_446_b0_2692,rte_train_446_b0,rte_train_446_b1
rte,train,rte_train_924_b0_2693,rte_train_924_b0,rte_train_924_b1
rte,train,rte_train_2003_b0_2694,rte_train_2003_b0,rte_train_2003_b1
rte,train,rte_train_2294_b0_2695,rte_train_2294_b0,rte_train_2294_b1
rte,train,rte_train_966_b0_2696,rte_train_966_b0,rte_train_966_b1
rte,train,rte_train_467_b0_2697,rte_train_467_b0,rte_train_467_b1
rte,train,rte_train_2231_b0_2698,rte_train_2231_b0,rte_train_2231_b1
rte,train,rte_train_2384_b0_2699,rte_train_2384_b0,rte_train_2384_b1
rte,train,rte_train_618_b0_2700,rte_train_618_b0,rte_train_618_b1
rte,train,rte_train_784_b0_2701,rte_train_784_b0,rte_train_784_b1
rte,train,rte_train_1476_b0_2702,rte_train_1476_b0,rte_train_1476_b1
rte,train,rte_train_956_b0_2703,rte_train_956_b0,rte_train_956_b1
rte,train,rte_train_12_b0_2704,rte_train_12_b0,rte_train_12_b1
rte,train,rte_train_1438_b0_2705,rte_train_1438_b0,rte_train_1438_b1
